ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
467777,Male,No,49,Yes,Doctor,,Low,1.0,Cat_6,C
465649,Female,Yes,43,Yes,Marketing,6.0,Low,1.0,Cat_6,A
466205,Female,Yes,58,Yes,Artist,6.0,Low,1.0,Cat_6,C
467086,Female,Yes,83,Yes,Lawyer,0.0,Low,3.0,Cat_6,A
464615,Male,Yes,35,Yes,Artist,7.0,Low,2.0,Cat_6,A
461331,Male,Yes,59,Yes,Executive,0.0,High,5.0,Cat_6,C
461678,Female,Yes,87,No,Lawyer,1.0,Low,1.0,Cat_6,A
461530,Male,Yes,42,Yes,Engineer,1.0,Low,2.0,Cat_6,A
466255,Male,Yes,45,Yes,Entertainment,0.0,Low,4.0,Cat_2,C
463312,Male,Yes,40,No,Engineer,3.0,Low,1.0,Cat_3,A
465261,Female,No,21,Yes,Healthcare,0.0,Low,4.0,Cat_1,D
463168,Female,Yes,36,Yes,Doctor,7.0,Average,2.0,Cat_6,C
462856,Female,No,28,Yes,Engineer,0.0,Low,3.0,Cat_6,D
465411,Female,Yes,38,Yes,Engineer,0.0,Low,1.0,Cat_5,D
462426,Female,Yes,52,Yes,Artist,2.0,Average,4.0,Cat_6,C
460475,Male,Yes,32,Yes,Doctor,0.0,Average,2.0,Cat_3,D
462128,Male,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6,C
462124,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,A
467366,Male,No,42,Yes,Artist,,Low,1.0,Cat_4,A
462783,Female,No,33,No,Marketing,0.0,Low,4.0,Cat_3,D
462600,Male,Yes,30,No,Engineer,3.0,Average,3.0,Cat_4,D
461929,Male,Yes,63,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
467564,Male,Yes,72,Yes,Artist,0.0,Average,2.0,Cat_6,B
466298,Male,Yes,45,No,Doctor,0.0,Low,4.0,Cat_4,A
465272,Male,Yes,39,Yes,Executive,0.0,High,6.0,Cat_6,C
459323,Female,No,21,No,Doctor,,Low,,Cat_6,D
467972,Male,No,22,No,Artist,1.0,Low,3.0,Cat_6,D
466175,Male,Yes,25,Yes,Doctor,1.0,Low,2.0,Cat_6,C
460543,Male,Yes,80,No,Lawyer,7.0,Low,,Cat_3,C
467730,Male,No,18,No,Healthcare,,Low,4.0,Cat_6,D
464903,Male,Yes,28,No,Entertainment,0.0,Average,2.0,Cat_4,A
460109,Male,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6,C
464612,Male,No,32,Yes,Doctor,1.0,Low,2.0,Cat_6,A
460578,Male,Yes,28,No,Entertainment,8.0,Average,4.0,Cat_7,D
460085,Female,No,37,Yes,Marketing,0.0,Low,1.0,Cat_4,D
465375,Female,No,50,Yes,Engineer,1.0,Low,1.0,Cat_6,B
461730,Male,Yes,46,Yes,Artist,1.0,Low,3.0,Cat_6,B
459870,Male,Yes,49,No,Executive,11.0,High,4.0,Cat_6,A
460181,Female,Yes,37,Yes,Marketing,9.0,Low,1.0,Cat_6,A
458998,Male,Yes,37,No,Doctor,9.0,Low,2.0,Cat_6,D
467679,Female,Yes,51,Yes,Artist,,Average,4.0,Cat_2,C
466985,Female,Yes,45,No,Engineer,0.0,Average,7.0,Cat_7,A
466033,Female,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_6,B
463815,Male,Yes,37,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
462486,Male,Yes,51,Yes,Executive,1.0,Average,5.0,Cat_6,C
467891,Female,No,30,Yes,Doctor,0.0,Low,5.0,Cat_6,D
462988,Female,Yes,27,Yes,Healthcare,9.0,High,2.0,Cat_6,D
460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0,Cat_6,D
461922,Male,Yes,70,No,Lawyer,0.0,High,3.0,Cat_1,B
461198,Female,No,89,Yes,Lawyer,,Low,1.0,Cat_6,D
467731,Male,Yes,56,Yes,Artist,,Average,4.0,Cat_6,C
461574,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,C
466593,Male,Yes,70,Yes,Lawyer,0.0,High,3.0,Cat_6,A
462058,Male,Yes,42,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
467333,Female,Yes,58,Yes,Artist,,Average,6.0,Cat_2,C
465895,Female,Yes,31,No,Artist,7.0,Average,2.0,Cat_6,B
465956,Male,Yes,39,Yes,Entertainment,4.0,Average,4.0,Cat_6,A
465273,Female,No,35,Yes,Healthcare,9.0,Low,2.0,Cat_2,D
465781,Male,No,20,No,Healthcare,8.0,Low,,Cat_3,D
464692,Female,No,48,No,Marketing,1.0,Low,1.0,Cat_3,D
467313,Male,Yes,39,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
461719,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
463794,Female,No,32,Yes,Healthcare,,Low,5.0,Cat_2,D
465845,Female,Yes,40,Yes,Entertainment,,Low,2.0,Cat_6,B
460682,Male,Yes,43,No,Artist,6.0,Low,2.0,Cat_3,B
463818,Female,Yes,40,Yes,Artist,2.0,Low,1.0,Cat_6,B
464094,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6,B
460476,Male,Yes,52,No,Doctor,,Average,4.0,Cat_3,B
461771,Male,Yes,27,Yes,Doctor,9.0,Average,2.0,Cat_6,A
467132,Female,Yes,66,Yes,Engineer,0.0,Low,2.0,Cat_6,B
461061,Female,No,38,Yes,Engineer,3.0,Low,1.0,Cat_2,B
463126,Female,Yes,65,Yes,Artist,3.0,Average,2.0,Cat_6,C
462277,Male,Yes,36,Yes,Entertainment,4.0,Average,2.0,Cat_2,B
462797,Male,Yes,30,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
467829,Female,No,22,No,Doctor,3.0,Low,4.0,Cat_2,D
466519,Male,Yes,37,,Entertainment,0.0,Low,,Cat_3,B
467014,Male,Yes,36,Yes,Executive,9.0,High,3.0,Cat_6,C
465763,Female,Yes,37,No,Artist,0.0,Average,2.0,Cat_4,D
461950,Female,No,40,Yes,Healthcare,1.0,Low,1.0,Cat_2,D
467468,Female,No,27,No,Healthcare,,Low,5.0,Cat_7,D
467761,Male,No,39,Yes,Artist,1.0,Low,2.0,Cat_6,B
459481,Male,Yes,47,No,Lawyer,0.0,Low,2.0,Cat_6,A
462734,Male,Yes,69,Yes,Artist,,Average,2.0,Cat_6,C
460556,Female,Yes,38,Yes,,1.0,Low,1.0,Cat_3,C
467217,Female,Yes,79,Yes,Lawyer,,High,2.0,Cat_6,C
465033,Female,Yes,56,Yes,,0.0,Average,2.0,Cat_6,B
461525,Male,Yes,68,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
467650,Male,Yes,52,Yes,Artist,2.0,Average,4.0,Cat_6,A
465120,Female,No,30,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
467727,Male,Yes,45,Yes,Artist,7.0,High,4.0,Cat_3,A
461553,Male,No,39,Yes,Artist,1.0,Low,3.0,Cat_7,A
465962,Male,Yes,33,Yes,Healthcare,0.0,Low,2.0,Cat_7,A
462443,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_4,D
461873,Male,No,29,Yes,Doctor,1.0,Low,4.0,Cat_6,C
467391,Male,Yes,84,Yes,Lawyer,,Low,1.0,Cat_6,C
466546,Female,Yes,69,Yes,Lawyer,1.0,High,2.0,Cat_6,B
465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0,Cat_6,C
459902,Male,Yes,52,Yes,Lawyer,8.0,High,2.0,Cat_6,C
467672,Female,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6,C
464023,Male,No,22,No,Healthcare,0.0,Low,5.0,Cat_7,D
461805,Female,No,31,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
461123,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_4,D
459696,Male,Yes,43,Yes,Engineer,0.0,Average,2.0,Cat_6,B
465750,Male,Yes,35,Yes,,3.0,Average,2.0,Cat_6,C
460280,Male,Yes,39,Yes,Entertainment,0.0,Low,1.0,Cat_6,D
461739,Female,Yes,46,Yes,Artist,1.0,Low,,Cat_6,C
465998,Female,No,40,Yes,Engineer,6.0,Low,3.0,Cat_6,D
463288,Female,,59,Yes,Artist,9.0,Average,2.0,Cat_6,C
465473,Female,No,55,Yes,Artist,3.0,Low,1.0,Cat_6,A
460814,Male,Yes,78,No,Entertainment,0.0,Low,1.0,Cat_6,D
460939,Female,Yes,87,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
460332,Male,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
463540,Male,Yes,56,Yes,Artist,8.0,Average,3.0,Cat_6,C
464151,Male,No,40,Yes,Doctor,12.0,Low,1.0,Cat_2,D
465709,Male,Yes,68,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
465606,Male,Yes,37,Yes,Engineer,1.0,Average,3.0,Cat_3,A
462472,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,C
466540,Male,No,22,No,Healthcare,2.0,Low,2.0,Cat_4,D
460841,Female,No,61,Yes,Marketing,1.0,Low,1.0,Cat_6,D
459179,Male,Yes,60,No,Entertainment,0.0,Average,3.0,Cat_6,B
464477,Male,Yes,36,No,Entertainment,,Low,2.0,Cat_6,A
466190,Male,Yes,53,Yes,Executive,0.0,Low,2.0,Cat_2,C
459264,Female,No,42,Yes,Artist,0.0,Low,2.0,Cat_6,C
459172,Male,No,21,No,Healthcare,3.0,Low,3.0,Cat_2,D
459156,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,A
467902,Female,No,37,No,Artist,,Low,1.0,Cat_6,A
461914,Female,Yes,55,Yes,Artist,6.0,Low,,Cat_6,C
465710,Female,No,49,Yes,Artist,1.0,Low,1.0,Cat_6,C
462765,Female,Yes,50,Yes,Artist,1.0,High,8.0,Cat_6,B
466680,Male,No,22,No,Engineer,0.0,Low,4.0,Cat_6,D
460834,Male,Yes,25,No,Doctor,1.0,Low,2.0,Cat_1,A
459149,Male,Yes,43,No,Executive,0.0,High,4.0,Cat_6,B
465530,Female,Yes,56,Yes,Artist,1.0,Average,4.0,Cat_6,C
466941,Male,Yes,81,Yes,Lawyer,,High,2.0,Cat_6,B
461202,Male,No,33,Yes,Healthcare,,Low,4.0,Cat_6,C
462371,Female,No,27,No,Healthcare,5.0,Low,3.0,Cat_2,D
465979,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6,B
460048,Male,No,47,Yes,Doctor,1.0,Low,1.0,Cat_6,B
462280,Male,No,32,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
463245,Male,Yes,37,Yes,Entertainment,9.0,Average,2.0,Cat_6,A
463148,Male,Yes,60,Yes,Marketing,1.0,High,5.0,Cat_6,C
465211,Male,No,43,No,Artist,6.0,Low,2.0,Cat_6,B
467053,Male,No,22,No,Healthcare,6.0,Low,4.0,Cat_6,D
461476,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_2,C
465879,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_6,A
465030,Male,Yes,35,Yes,Executive,9.0,High,4.0,Cat_6,C
461286,Female,No,20,No,Doctor,4.0,Low,4.0,Cat_6,D
466170,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_2,C
460051,Male,No,42,Yes,Artist,7.0,Low,1.0,Cat_6,A
465907,Female,No,25,Yes,Marketing,8.0,Low,,Cat_1,D
460191,Female,No,33,No,Healthcare,8.0,Low,4.0,Cat_6,D
463951,Male,Yes,46,No,Entertainment,0.0,Average,3.0,Cat_6,A
459334,Male,Yes,36,Yes,Healthcare,3.0,Low,3.0,Cat_6,D
461675,Male,No,61,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
467909,Female,No,45,Yes,Doctor,0.0,Low,1.0,Cat_6,A
459476,Male,Yes,41,Yes,Artist,0.0,High,4.0,Cat_6,A
462561,Female,Yes,48,Yes,Artist,4.0,Average,2.0,Cat_6,C
466782,Male,No,19,No,,9.0,Low,3.0,Cat_4,D
460412,Female,No,31,No,Healthcare,0.0,Low,5.0,Cat_2,D
460710,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,A
463812,Female,Yes,27,Yes,Artist,0.0,Average,2.0,Cat_4,B
465023,Male,Yes,43,Yes,Artist,9.0,Average,2.0,Cat_2,C
465625,Male,No,42,Yes,Artist,11.0,Low,2.0,Cat_6,C
466441,Male,No,22,No,Healthcare,0.0,Low,9.0,Cat_6,D
464316,Male,Yes,59,Yes,Artist,0.0,Average,4.0,Cat_6,C
460400,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,Cat_6,A
462286,Male,Yes,59,No,Doctor,0.0,Average,2.0,Cat_6,B
467272,Male,Yes,76,Yes,Lawyer,8.0,High,2.0,Cat_6,A
462979,Male,No,18,No,Doctor,1.0,Low,2.0,Cat_6,D
459628,Female,Yes,51,Yes,Engineer,0.0,Low,1.0,Cat_6,A
467089,Male,Yes,69,No,Artist,0.0,Average,3.0,Cat_6,B
465758,Female,Yes,37,No,Engineer,7.0,Low,1.0,Cat_4,D
459098,Male,Yes,42,Yes,Entertainment,,Low,3.0,Cat_6,D
466136,Female,No,19,Yes,Artist,0.0,Low,2.0,Cat_6,A
460594,Female,No,26,Yes,Homemaker,9.0,Low,,Cat_3,D
463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,Cat_5,B
459256,Female,Yes,46,Yes,Artist,0.0,High,4.0,Cat_6,B
460406,Male,Yes,39,Yes,Healthcare,4.0,Low,2.0,Cat_6,B
463874,Male,No,25,Yes,Healthcare,1.0,Low,4.0,Cat_3,D
466035,Female,Yes,86,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
460802,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,C
459500,Male,Yes,37,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
464969,Female,Yes,65,No,Lawyer,0.0,High,9.0,Cat_4,A
465284,Female,No,31,No,Marketing,8.0,Low,4.0,Cat_6,D
465720,Female,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6,C
462643,Female,Yes,38,Yes,Engineer,,Average,3.0,Cat_4,A
463172,Male,Yes,32,No,Entertainment,2.0,Low,2.0,Cat_3,A
463259,Male,Yes,75,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
461872,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,B
466017,Female,Yes,45,Yes,Homemaker,1.0,Low,1.0,Cat_3,B
459903,Male,Yes,27,Yes,Entertainment,9.0,Low,4.0,Cat_6,C
466032,Male,,28,No,Entertainment,,Low,2.0,Cat_6,B
463354,Male,Yes,53,Yes,Executive,4.0,High,4.0,Cat_6,D
460649,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4,D
465502,Male,Yes,36,Yes,Artist,8.0,Low,4.0,Cat_4,D
464216,Male,Yes,51,Yes,Artist,,High,3.0,Cat_6,A
466913,Male,Yes,65,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
466360,Male,No,25,No,Healthcare,0.0,Low,3.0,Cat_4,B
466498,Male,Yes,83,Yes,Lawyer,6.0,High,3.0,Cat_6,D
465000,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,C
466512,Female,No,22,No,Healthcare,1.0,Low,2.0,Cat_6,D
464126,Female,No,55,Yes,Marketing,3.0,Low,1.0,Cat_6,B
461277,Male,Yes,82,Yes,Lawyer,7.0,Low,1.0,Cat_6,A
467157,Male,Yes,42,Yes,Executive,9.0,High,6.0,Cat_7,B
467735,Male,No,26,Yes,Doctor,1.0,Low,2.0,Cat_6,A
459948,Female,No,62,Yes,Engineer,0.0,Low,1.0,Cat_6,B
461082,Male,No,23,No,Healthcare,8.0,Low,4.0,Cat_1,D
463579,Male,Yes,45,Yes,Artist,,Average,2.0,Cat_6,B
461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0,Cat_6,C
466475,Female,Yes,33,No,Artist,,Low,2.0,Cat_1,B
461190,Female,No,31,No,Engineer,0.0,Low,2.0,Cat_6,D
464814,Male,Yes,53,Yes,Artist,0.0,High,7.0,Cat_4,D
463859,Male,Yes,39,Yes,Artist,6.0,Average,2.0,Cat_6,C
463319,Female,Yes,73,No,Lawyer,1.0,High,3.0,Cat_6,B
461810,Female,Yes,62,Yes,Homemaker,1.0,Low,1.0,Cat_2,B
466182,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,C
466616,Male,No,18,No,Healthcare,8.0,Low,9.0,Cat_6,D
465105,Male,Yes,69,No,Executive,9.0,Average,2.0,Cat_6,B
463051,Female,No,42,Yes,Homemaker,10.0,Low,1.0,Cat_6,A
460268,Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,B
463358,Female,Yes,62,Yes,Doctor,4.0,Average,3.0,Cat_6,B
463742,Male,Yes,56,Yes,Artist,0.0,Average,4.0,Cat_6,C
459632,Female,Yes,52,No,Marketing,1.0,High,3.0,Cat_4,D
464361,Male,Yes,50,Yes,Artist,1.0,Average,2.0,Cat_6,C
462134,Male,Yes,88,No,Lawyer,1.0,Low,1.0,,D
467349,Female,No,53,No,Entertainment,0.0,Low,,Cat_6,D
460493,Male,No,42,Yes,Entertainment,2.0,Low,1.0,Cat_3,B
462568,Male,Yes,51,Yes,Doctor,,Low,3.0,Cat_6,A
467235,Female,No,31,Yes,Artist,0.0,Low,2.0,Cat_5,D
464000,Female,No,32,No,Healthcare,0.0,Low,5.0,Cat_7,C
460800,Male,No,52,Yes,Artist,1.0,Low,3.0,Cat_3,B
466025,Female,No,50,No,Engineer,1.0,Low,1.0,Cat_3,A
467029,Male,Yes,42,Yes,Artist,8.0,Average,2.0,Cat_6,C
459757,Male,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,B
466887,Male,Yes,36,Yes,Entertainment,1.0,Low,3.0,Cat_3,A
461432,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
460915,Male,Yes,40,No,Entertainment,5.0,Low,4.0,Cat_3,D
460754,Female,No,33,Yes,Homemaker,8.0,Low,1.0,Cat_6,A
463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,A
464725,Male,Yes,45,No,Executive,11.0,High,9.0,Cat_4,A
463950,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_7,D
463032,Female,Yes,78,No,Lawyer,0.0,High,2.0,Cat_6,A
462394,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
466264,Male,Yes,33,Yes,,0.0,Low,2.0,Cat_3,D
466426,Female,No,25,Yes,Engineer,,Low,2.0,Cat_3,A
467394,Male,No,29,No,Healthcare,6.0,Low,3.0,Cat_6,C
466260,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_6,B
463333,Female,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
460993,Male,Yes,61,Yes,Artist,1.0,Average,4.0,Cat_6,C
460389,Female,Yes,42,Yes,Healthcare,9.0,Average,2.0,Cat_6,D
466090,Male,Yes,57,Yes,Entertainment,1.0,Low,,Cat_6,A
466824,Male,Yes,40,Yes,Artist,3.0,High,3.0,Cat_6,A
467046,Female,No,28,No,Doctor,0.0,Low,5.0,Cat_3,A
462328,Male,No,27,No,Engineer,0.0,Low,5.0,Cat_6,D
463814,Female,No,26,No,Healthcare,6.0,Low,3.0,Cat_5,D
465414,Female,No,30,No,Engineer,0.0,Low,1.0,,B
460039,Male,Yes,27,Yes,Healthcare,5.0,Low,5.0,Cat_6,D
466756,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C
462583,Male,No,26,Yes,Artist,0.0,Low,4.0,Cat_4,D
463376,Female,Yes,45,Yes,Executive,7.0,High,2.0,Cat_6,C
464290,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6,C
467144,Male,Yes,35,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
460232,Male,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D
460139,Male,No,26,No,Artist,6.0,Low,6.0,Cat_5,D
465593,Male,Yes,56,No,Lawyer,0.0,High,3.0,Cat_3,A
467419,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_6,B
460000,Male,No,52,Yes,Entertainment,1.0,Low,1.0,Cat_3,A
459217,Female,Yes,60,No,Lawyer,1.0,Average,3.0,Cat_6,B
461636,Male,No,46,Yes,Artist,3.0,Low,1.0,Cat_6,C
461701,Male,Yes,40,No,Artist,1.0,Average,2.0,Cat_5,C
464959,Female,Yes,40,Yes,Engineer,1.0,Average,6.0,Cat_4,B
464954,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_4,D
466194,Male,Yes,89,No,Lawyer,0.0,Low,1.0,Cat_6,A
465167,Female,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_3,C
459294,Male,No,23,No,Healthcare,9.0,Low,4.0,Cat_6,D
460184,Male,No,27,No,Doctor,9.0,Low,4.0,Cat_6,D
466856,Female,Yes,65,No,Engineer,1.0,Average,3.0,Cat_6,A
466571,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
462505,Male,Yes,40,No,Executive,0.0,Low,4.0,Cat_4,D
461285,Male,No,20,No,Healthcare,,Low,3.0,Cat_6,D
460564,Female,Yes,28,,Homemaker,6.0,Average,3.0,Cat_3,C
466016,Female,No,48,Yes,Homemaker,1.0,Low,1.0,Cat_3,B
466495,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,Cat_6,B
460566,Male,Yes,36,Yes,Homemaker,,Average,2.0,Cat_3,C
467532,Male,Yes,53,Yes,Artist,8.0,Low,1.0,Cat_6,A
463424,Female,Yes,62,Yes,Artist,5.0,Average,5.0,Cat_6,C
460115,Female,No,28,Yes,Healthcare,,Low,1.0,Cat_3,A
466153,Male,Yes,65,No,Entertainment,0.0,Average,2.0,Cat_6,C
460093,Female,No,45,Yes,Artist,4.0,Low,1.0,Cat_3,A
460233,Male,No,43,Yes,Doctor,0.0,Low,,Cat_6,D
460524,Female,Yes,40,,Homemaker,9.0,Average,,Cat_4,C
467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,Cat_3,B
459521,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_1,A
460974,Male,Yes,79,No,Lawyer,1.0,Low,1.0,Cat_6,D
462239,Male,Yes,49,Yes,Executive,1.0,High,5.0,Cat_5,C
466665,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,A
466655,Male,Yes,57,No,Executive,1.0,Low,2.0,Cat_6,C
466648,Male,Yes,36,Yes,Executive,6.0,High,2.0,Cat_6,C
459648,Female,Yes,42,Yes,Artist,2.0,High,2.0,Cat_6,C
463263,Female,Yes,70,Yes,Engineer,0.0,High,2.0,Cat_6,B
462383,Female,No,46,No,Engineer,1.0,Low,3.0,Cat_3,D
461905,Female,No,42,Yes,Artist,0.0,Low,3.0,Cat_6,C
461208,Female,No,32,Yes,Homemaker,5.0,Low,1.0,Cat_6,D
464315,Male,Yes,71,No,Executive,1.0,Average,2.0,Cat_6,C
465597,Female,No,43,Yes,Entertainment,14.0,Low,1.0,Cat_6,A
465870,Male,No,40,Yes,Artist,5.0,Low,2.0,Cat_6,A
462784,Female,No,30,No,Executive,,Low,1.0,Cat_3,C
462174,Female,Yes,40,Yes,Engineer,8.0,Average,4.0,Cat_4,D
464579,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6,D
466962,Male,Yes,48,Yes,Artist,8.0,Average,2.0,Cat_6,C
465685,Male,No,38,Yes,Healthcare,6.0,Low,2.0,Cat_3,D
462838,Female,Yes,32,Yes,Homemaker,0.0,Low,3.0,Cat_5,B
465205,Male,Yes,48,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
464054,Male,Yes,31,Yes,Artist,8.0,Average,2.0,Cat_6,C
465345,Female,No,40,Yes,Artist,0.0,Low,,Cat_6,B
465935,Male,No,27,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
461975,Female,No,42,Yes,Entertainment,6.0,Low,2.0,Cat_6,A
464380,Female,Yes,49,Yes,Artist,6.0,Average,6.0,Cat_6,C
464382,Female,Yes,55,Yes,Artist,1.0,Average,4.0,Cat_6,C
466101,Female,No,22,No,Healthcare,0.0,Low,7.0,Cat_6,D
465486,Female,Yes,59,No,Artist,1.0,High,2.0,Cat_6,C
466574,Male,Yes,59,Yes,Artist,7.0,Low,2.0,Cat_6,C
463756,Male,Yes,68,No,Executive,1.0,Average,2.0,Cat_6,B
460570,Male,No,25,Yes,Marketing,,Low,5.0,Cat_3,C
461288,Male,No,26,Yes,Doctor,1.0,Low,4.0,Cat_6,C
466405,Female,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_3,A
463664,Female,No,26,No,Engineer,0.0,Low,1.0,Cat_6,A
463566,Female,Yes,41,Yes,Homemaker,,Average,4.0,Cat_2,C
461777,Female,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,A
467222,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
461846,Female,No,72,Yes,Artist,1.0,Low,2.0,Cat_2,B
459985,Female,No,39,Yes,Doctor,8.0,Low,2.0,Cat_6,B
460151,Male,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,C
462364,Male,Yes,51,No,Artist,0.0,Low,3.0,Cat_6,A
466852,Female,No,23,No,Marketing,4.0,Low,4.0,Cat_6,C
460370,Female,Yes,28,Yes,Executive,8.0,High,2.0,Cat_6,C
464342,Female,Yes,46,Yes,Engineer,1.0,Average,2.0,Cat_6,C
467091,Female,No,42,Yes,Entertainment,1.0,Low,3.0,Cat_6,D
462834,Male,Yes,30,Yes,Homemaker,3.0,Low,2.0,Cat_1,D
461248,Female,No,37,No,Healthcare,1.0,Low,1.0,Cat_6,D
463166,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,A
462222,Male,No,20,No,Healthcare,1.0,Low,6.0,Cat_4,D
460809,Male,Yes,72,Yes,Artist,2.0,Low,1.0,Cat_6,B
466010,Female,Yes,69,No,Doctor,0.0,Low,1.0,Cat_3,A
459006,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
464322,Male,Yes,79,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
465484,Female,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,B
459947,Female,No,37,Yes,Artist,3.0,Low,1.0,Cat_6,B
466459,Female,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_6,B
460796,Male,Yes,69,No,Lawyer,1.0,Low,3.0,Cat_6,C
462001,Female,Yes,31,No,Entertainment,0.0,Average,,Cat_4,D
462883,Female,Yes,28,Yes,Artist,8.0,Low,4.0,Cat_6,A
467579,Male,No,38,Yes,Doctor,7.0,Low,1.0,Cat_6,C
463735,Male,No,29,Yes,Healthcare,4.0,Low,2.0,Cat_6,C
459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,C
465296,Female,Yes,76,Yes,Lawyer,5.0,High,3.0,Cat_6,A
461055,Female,Yes,52,Yes,Engineer,,Average,3.0,Cat_3,B
461219,Female,No,28,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
465507,Male,Yes,43,Yes,Artist,8.0,Low,1.0,Cat_6,B
459069,Male,Yes,25,Yes,Doctor,0.0,Average,2.0,Cat_6,A
463921,Female,Yes,49,Yes,,,Low,1.0,Cat_6,B
459023,Female,No,18,No,Healthcare,0.0,Low,5.0,Cat_6,D
466079,Female,Yes,40,No,Engineer,1.0,Low,2.0,Cat_6,A
464005,Female,No,27,No,Healthcare,0.0,Low,5.0,Cat_6,C
463620,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_2,D
460204,Male,Yes,41,Yes,Artist,4.0,Low,4.0,Cat_6,A
